[123660]: 477ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:716 CSpxAudioStreamSession::AddRecognizer
[970080]: 951ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000210E609E910) Sending Audio ... size=3200
[970080]: 951ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[970080]: 951ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:366, Write 3200 bytes audio data.
[970080]: 951ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [00000210E60579A0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[391418]: 988ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-06-03T09:36:55.3477444Z, size:3200.
[391418]: 988ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 9600 bytes (300 msec)
[391418]: 988ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [00000210E6077960] m_bytesTransited = 12800, unacknowledgedAudioDuration = 300 msec, packetAudioDelay = 0 msec
[970080]: 991ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000210E609E910) Sending Audio ... size=3200
[970080]: 991ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[970080]: 991ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:406, Write 3200 bytes audio data.
[970080]: 991ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [00000210E60579A0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[391418]: 1088ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-06-03T09:36:55.4471364Z, size:3200.
[391418]: 1088ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 12800 bytes (400 msec)
[391418]: 1088ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [00000210E6077960] m_bytesTransited = 16000, unacknowledgedAudioDuration = 400 msec, packetAudioDelay = 0 msec
[970080]: 1088ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000210E609E910) Sending Audio ... size=3200
[970080]: 1088ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[970080]: 1088ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:503, Write 3200 bytes audio data.
[970080]: 1088ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [00000210E60579A0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[970080]: 1144ms SPX_TRACE_INFO:  web_socket.cpp:1029 Opening websocket completed. TransportRequest: 0xe60d0030, wsio handle: 0xe6086880
[970080]: 1144ms SPX_TRACE_INFO:  usp_connection.cpp:876 TS:558, OnConnected: connection:0xe5b17290
[970080]: 1144ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1454 [00000210E60579A0]CSpxAudioStreamSession::AdapterConnected
[606523]: 1144ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1682 DispatchEvent task started...
[606523]: 1144ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxConnectionEventArgs' as '189265475'
[606523]: 1144ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x00000210CBBC8DE0
[606523]: 1144ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxConnectionEventArgs, h=0x00000210CBBC8DE0, p=0x00000210CBBC8DE0, tot=1
[606523]: 1147ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1682 DispatchEvent task complete!
[391418]: 1189ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-06-03T09:36:55.5486017Z, size:3200.
[391418]: 1189ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 16000 bytes (500 msec)
[391418]: 1189ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [00000210E6077960] m_bytesTransited = 19200, unacknowledgedAudioDuration = 500 msec, packetAudioDelay = 0 msec
[970080]: 1189ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000210E609E910) Sending Audio ... size=3200
[970080]: 1189ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[970080]: 1189ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:604, Write 3200 bytes audio data.
[970080]: 1190ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [00000210E60579A0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[970080]: 1190ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1470 [00000210E60579A0]CSpxAudioStreamSession::FireConnectionMessageReceived; path=turn.start
[970080]: 1190ms SPX_TRACE_INFO:  usp_connection.cpp:982 Response Message: content type: application/json; charset=utf-8.
[970080]: 1190ms SPX_TRACE_INFO:  usp_connection.cpp:1002 TS:604 Response Message: path: turn.start, size: 75.
[970080]: 1190ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1993 Response: Turn.Start message. Context.ServiceTag: 35873a3f762049c2b758c49a05e90b2e
[970080]: 1190ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1994 CSpxUspRecoEngineAdapter::OnTurnStart: this=0x00000210E609E910
[606523]: 1190ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message.cpp:20 CSpxConnectionMessage::CSpxConnectionMessage
[970080]: 1190ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2837 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 2/1000 => 2/1200 
[606523]: 1190ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message.cpp:20 CSpxConnectionMessage::CSpxConnectionMessage
[970080]: 1190ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:1874 CSpxAudioStreamSession::AdapterStartedTurn
[606523]: 1190ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxConnectionMessage' as '370353069'
[606523]: 1190ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000210E60EBD30; name='connection.message.type'; value='text'
[606523]: 1190ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000210E60EBD30; name='connection.message.path'; value='turn.start'
[606523]: 1190ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000210E60EBD30; name='connection.message.text.message'; value='{
  "context": {
    "serviceTag": "35873a3f762049c2b758c49a05e90b2e"
  }
}'
[606523]: 1190ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000210E60EBD30; name='Content-Type'; value='application/json; charset=utf-8'
[606523]: 1190ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000210E60EBD30; name='Path'; value='turn.start'
[606523]: 1190ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000210E60EBD30; name='X-RequestId'; value='5e7f3ae280164f1aa729a58a11bb3ac6'
[970080]: 1190ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000210E6057A88; name='SPEECH-UspContinuationServiceTag'; value='35873a3f762049c2b758c49a05e90b2e'
[606523]: 1190ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[606523]: 1190ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[606523]: 1190ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxConnectionMessageEventArgs' as '339321280'
[606523]: 1190ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x00000210E60AD3D0
[606523]: 1191ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxConnectionMessageEventArgs, h=0x00000210E60AD3D0, p=0x00000210E60AD3D0, tot=1
[606523]: 1191ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x00000210E60EBD10
[606523]: 1191ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxConnectionMessage, h=0x00000210E60EBD10, p=0x00000210E60EBD10, tot=1
[606523]: 1192ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x00000210E60EBD30
[606523]: 1192ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x00000210E60EBD30, p=0x00000210E60EBD30, tot=5
[606523]: 1192ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EBD30; name='connection.message.path'; value='turn.start'
[606523]: 1195ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EBD30; name='X-RequestId'; value='5e7f3ae280164f1aa729a58a11bb3ac6'
[606523]: 1195ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EBD30; name='Content-Type'; value='application/json; charset=utf-8'
[606523]: 1195ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EBD30; name='connection.message.type'; value='text'
[606523]: 1195ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EBD30; name='connection.message.type'; value='text'
[606523]: 1196ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EBD30; name='connection.message.type'; value='text'
[606523]: 1196ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EBD30; name='connection.message.type'; value='text'
[606523]: 1196ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EBD30; name='connection.message.text.message'; value='{
  "context": {
    "serviceTag": "35873a3f762049c2b758c49a05e90b2e"
  }
}'
[391418]: 1289ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-06-03T09:36:55.6481624Z, size:3200.
[391418]: 1289ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 19200 bytes (600 msec)
[391418]: 1289ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [00000210E6077960] m_bytesTransited = 22400, unacknowledgedAudioDuration = 600 msec, packetAudioDelay = 0 msec
[970080]: 1289ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000210E609E910) Sending Audio ... size=3200
[970080]: 1289ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[970080]: 1289ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:704, Write 3200 bytes audio data.
[970080]: 1289ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [00000210E60579A0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[391418]: 1389ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-06-03T09:36:55.7485066Z, size:3200.
[391418]: 1389ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 22400 bytes (700 msec)
[391418]: 1389ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [00000210E6077960] m_bytesTransited = 25600, unacknowledgedAudioDuration = 700 msec, packetAudioDelay = 0 msec
[970080]: 1389ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000210E609E910) Sending Audio ... size=3200
[970080]: 1389ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[970080]: 1389ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:804, Write 3200 bytes audio data.
[970080]: 1389ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [00000210E60579A0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[391418]: 1488ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-06-03T09:36:55.8476634Z, size:3200.
[391418]: 1488ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 25600 bytes (800 msec)
[391418]: 1488ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [00000210E6077960] m_bytesTransited = 28800, unacknowledgedAudioDuration = 800 msec, packetAudioDelay = 0 msec
[970080]: 1488ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000210E609E910) Sending Audio ... size=3200
[970080]: 1488ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[970080]: 1488ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:903, Write 3200 bytes audio data.
[970080]: 1489ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [00000210E60579A0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[391418]: 1588ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-06-03T09:36:55.9477234Z, size:3200.
[391418]: 1588ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 28800 bytes (900 msec)
[391418]: 1588ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [00000210E6077960] m_bytesTransited = 32000, unacknowledgedAudioDuration = 900 msec, packetAudioDelay = 0 msec
[970080]: 1589ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000210E609E910) Sending Audio ... size=3200
[970080]: 1589ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[970080]: 1589ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:1003, Write 3200 bytes audio data.
[970080]: 1589ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [00000210E60579A0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[391418]: 1688ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-06-03T09:36:56.0477305Z, size:3200.
[391418]: 1688ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 32000 bytes (1000 msec)
[391418]: 1688ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [00000210E6077960] m_bytesTransited = 35200, unacknowledgedAudioDuration = 1000 msec, packetAudioDelay = 0 msec
[970080]: 1688ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000210E609E910) Sending Audio ... size=3200
[970080]: 1689ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[970080]: 1689ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:1103, Write 3200 bytes audio data.
[970080]: 1689ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [00000210E60579A0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[391418]: 1789ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-06-03T09:36:56.1486058Z, size:3200.
[391418]: 1789ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 35200 bytes (1100 msec)
[391418]: 1789ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [00000210E6077960] m_bytesTransited = 38400, unacknowledgedAudioDuration = 1100 msec, packetAudioDelay = 0 msec
[970080]: 1789ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000210E609E910) Sending Audio ... size=3200
[970080]: 1789ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[970080]: 1789ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:1204, Write 3200 bytes audio data.
[970080]: 1790ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [00000210E60579A0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[391418]: 1888ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-06-03T09:36:56.2473064Z, size:3200.
[391418]: 1888ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 38400 bytes (1200 msec)
[391418]: 1888ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [00000210E6077960] m_bytesTransited = 41600, unacknowledgedAudioDuration = 1200 msec, packetAudioDelay = 0 msec
[970080]: 1888ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000210E609E910) Sending Audio ... size=3200
[970080]: 1888ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[970080]: 1888ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:1303, Write 3200 bytes audio data.
[970080]: 1888ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [00000210E60579A0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[391418]: 1989ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-06-03T09:36:56.3485924Z, size:3200.
[391418]: 1989ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 41600 bytes (1300 msec)
[391418]: 1989ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [00000210E6077960] m_bytesTransited = 44800, unacknowledgedAudioDuration = 1300 msec, packetAudioDelay = 0 msec
[970080]: 1989ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000210E609E910) Sending Audio ... size=3200
[970080]: 1989ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[970080]: 1989ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:1404, Write 3200 bytes audio data.
[970080]: 1989ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [00000210E60579A0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[391418]: 2088ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-06-03T09:36:56.4477263Z, size:3200.
[391418]: 2088ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 44800 bytes (1400 msec)
[391418]: 2088ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [00000210E6077960] m_bytesTransited = 48000, unacknowledgedAudioDuration = 1400 msec, packetAudioDelay = 0 msec
[970080]: 2088ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000210E609E910) Sending Audio ... size=3200
[970080]: 2089ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[970080]: 2089ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:1503, Write 3200 bytes audio data.
[970080]: 2089ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [00000210E60579A0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[391418]: 2188ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-06-03T09:36:56.5478560Z, size:3200.
[391418]: 2188ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 48000 bytes (1500 msec)
[391418]: 2188ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [00000210E6077960] m_bytesTransited = 51200, unacknowledgedAudioDuration = 1500 msec, packetAudioDelay = 0 msec
[970080]: 2189ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000210E609E910) Sending Audio ... size=3200
[970080]: 2189ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[970080]: 2189ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:1603, Write 3200 bytes audio data.
[970080]: 2189ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [00000210E60579A0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[391418]: 2288ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-06-03T09:36:56.6475736Z, size:3200.
[391418]: 2288ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 51200 bytes (1600 msec)
[391418]: 2288ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [00000210E6077960] m_bytesTransited = 54400, unacknowledgedAudioDuration = 1600 msec, packetAudioDelay = 0 msec
[970080]: 2288ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000210E609E910) Sending Audio ... size=3200
[970080]: 2288ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
