[119905]: 352ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:716 CSpxAudioStreamSession::AddRecognizer
[174873]: 746ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x000002927FE71CF0) Sending Audio ... size=3200
[174873]: 746ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[174873]: 746ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:296, Write 3200 bytes audio data.
[174873]: 746ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [000002927FE7A120]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[174873]: 841ms SPX_TRACE_INFO:  web_socket.cpp:1029 Opening websocket completed. TransportRequest: 0x7fefee00, wsio handle: 0x7fe778e0
[174873]: 842ms SPX_TRACE_INFO:  usp_connection.cpp:876 TS:391, OnConnected: connection:0x7ee098c0
[174873]: 842ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1454 [000002927FE7A120]CSpxAudioStreamSession::AdapterConnected
[696510]: 842ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1682 DispatchEvent task started...
[696510]: 842ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxConnectionEventArgs' as '189265475'
[696510]: 842ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x000002927ED82580
[696510]: 842ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxConnectionEventArgs, h=0x000002927ED82580, p=0x000002927ED82580, tot=1
[931781]: 846ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-05-27T11:43:48.0224151Z, size:3200.
[931781]: 846ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 9600 bytes (300 msec)
[931781]: 846ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [000002927FEAA050] m_bytesTransited = 12800, unacknowledgedAudioDuration = 300 msec, packetAudioDelay = 0 msec
[696510]: 846ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1682 DispatchEvent task complete!
[174873]: 846ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x000002927FE71CF0) Sending Audio ... size=3200
[174873]: 846ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[174873]: 846ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:396, Write 3200 bytes audio data.
[174873]: 846ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [000002927FE7A120]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[174873]: 889ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1470 [000002927FE7A120]CSpxAudioStreamSession::FireConnectionMessageReceived; path=turn.start
[174873]: 889ms SPX_TRACE_INFO:  usp_connection.cpp:982 Response Message: content type: application/json; charset=utf-8.
[174873]: 889ms SPX_TRACE_INFO:  usp_connection.cpp:1002 TS:439 Response Message: path: turn.start, size: 75.
[696510]: 889ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message.cpp:20 CSpxConnectionMessage::CSpxConnectionMessage
[174873]: 889ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1993 Response: Turn.Start message. Context.ServiceTag: e0d3bf627ba0409eb9ec26b1b1ddc6d3
[174873]: 889ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1994 CSpxUspRecoEngineAdapter::OnTurnStart: this=0x000002927FE71CF0
[696510]: 889ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message.cpp:20 CSpxConnectionMessage::CSpxConnectionMessage
[174873]: 889ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2837 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 2/1000 => 2/1200 
[696510]: 890ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxConnectionMessage' as '370353069'
[174873]: 890ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:1874 CSpxAudioStreamSession::AdapterStartedTurn
[174873]: 890ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FE7A208; name='SPEECH-UspContinuationServiceTag'; value='e0d3bf627ba0409eb9ec26b1b1ddc6d3'
[696510]: 890ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF198A0; name='connection.message.type'; value='text'
[696510]: 890ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF198A0; name='connection.message.path'; value='turn.start'
[696510]: 890ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF198A0; name='connection.message.text.message'; value='{
  "context": {
    "serviceTag": "e0d3bf627ba0409eb9ec26b1b1ddc6d3"
  }
}'
[696510]: 890ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF198A0; name='Content-Type'; value='application/json; charset=utf-8'
[696510]: 890ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF198A0; name='Path'; value='turn.start'
[696510]: 890ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF198A0; name='X-RequestId'; value='3cf66df909114695a9f5e9bc72c103b3'
[696510]: 890ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[696510]: 890ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[696510]: 890ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxConnectionMessageEventArgs' as '339321280'
[696510]: 890ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x000002927FF03810
[696510]: 890ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxConnectionMessageEventArgs, h=0x000002927FF03810, p=0x000002927FF03810, tot=1
[696510]: 891ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x000002927FF19880
[696510]: 891ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxConnectionMessage, h=0x000002927FF19880, p=0x000002927FF19880, tot=1
[696510]: 891ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x000002927FF198A0
[696510]: 891ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x000002927FF198A0, p=0x000002927FF198A0, tot=5
[696510]: 892ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF198A0; name='connection.message.path'; value='turn.start'
[696510]: 894ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF198A0; name='X-RequestId'; value='3cf66df909114695a9f5e9bc72c103b3'
[696510]: 894ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF198A0; name='Content-Type'; value='application/json; charset=utf-8'
[696510]: 895ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF198A0; name='connection.message.type'; value='text'
[696510]: 895ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF198A0; name='connection.message.type'; value='text'
[696510]: 895ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF198A0; name='connection.message.type'; value='text'
[696510]: 895ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF198A0; name='connection.message.type'; value='text'
[696510]: 895ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF198A0; name='connection.message.text.message'; value='{
  "context": {
    "serviceTag": "e0d3bf627ba0409eb9ec26b1b1ddc6d3"
  }
}'
[931781]: 945ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-05-27T11:43:48.1218948Z, size:3200.
[931781]: 945ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 12800 bytes (400 msec)
[931781]: 945ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [000002927FEAA050] m_bytesTransited = 16000, unacknowledgedAudioDuration = 400 msec, packetAudioDelay = 0 msec
[174873]: 945ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x000002927FE71CF0) Sending Audio ... size=3200
[174873]: 945ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[174873]: 945ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:495, Write 3200 bytes audio data.
[174873]: 945ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [000002927FE7A120]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[931781]: 1046ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-05-27T11:43:48.2232728Z, size:3200.
[931781]: 1047ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 16000 bytes (500 msec)
[931781]: 1047ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [000002927FEAA050] m_bytesTransited = 19200, unacknowledgedAudioDuration = 500 msec, packetAudioDelay = 0 msec
[174873]: 1047ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x000002927FE71CF0) Sending Audio ... size=3200
[174873]: 1047ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[174873]: 1047ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:597, Write 3200 bytes audio data.
[174873]: 1047ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [000002927FE7A120]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[931781]: 1146ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-05-27T11:43:48.3227246Z, size:3200.
[931781]: 1146ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 19200 bytes (600 msec)
[931781]: 1146ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [000002927FEAA050] m_bytesTransited = 22400, unacknowledgedAudioDuration = 600 msec, packetAudioDelay = 0 msec
[174873]: 1146ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x000002927FE71CF0) Sending Audio ... size=3200
[174873]: 1146ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[174873]: 1146ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:696, Write 3200 bytes audio data.
[174873]: 1146ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [000002927FE7A120]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[931781]: 1246ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-05-27T11:43:48.4227361Z, size:3200.
[931781]: 1246ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 22400 bytes (700 msec)
[931781]: 1246ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [000002927FEAA050] m_bytesTransited = 25600, unacknowledgedAudioDuration = 700 msec, packetAudioDelay = 0 msec
[174873]: 1246ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x000002927FE71CF0) Sending Audio ... size=3200
[174873]: 1246ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[174873]: 1246ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:796, Write 3200 bytes audio data.
[174873]: 1246ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [000002927FE7A120]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[931781]: 1345ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-05-27T11:43:48.5213673Z, size:3200.
[931781]: 1345ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 25600 bytes (800 msec)
[931781]: 1345ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [000002927FEAA050] m_bytesTransited = 28800, unacknowledgedAudioDuration = 800 msec, packetAudioDelay = 0 msec
[174873]: 1345ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x000002927FE71CF0) Sending Audio ... size=3200
[174873]: 1345ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[174873]: 1345ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:895, Write 3200 bytes audio data.
[174873]: 1345ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [000002927FE7A120]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[931781]: 1446ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-05-27T11:43:48.6226271Z, size:3200.
[931781]: 1446ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 28800 bytes (900 msec)
[931781]: 1446ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [000002927FEAA050] m_bytesTransited = 32000, unacknowledgedAudioDuration = 900 msec, packetAudioDelay = 0 msec
[174873]: 1446ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x000002927FE71CF0) Sending Audio ... size=3200
[174873]: 1446ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[174873]: 1446ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:996, Write 3200 bytes audio data.
[174873]: 1446ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [000002927FE7A120]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[931781]: 1546ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-05-27T11:43:48.7224655Z, size:3200.
[931781]: 1546ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 32000 bytes (1000 msec)
[931781]: 1546ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [000002927FEAA050] m_bytesTransited = 35200, unacknowledgedAudioDuration = 1000 msec, packetAudioDelay = 0 msec
[174873]: 1546ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x000002927FE71CF0) Sending Audio ... size=3200
[174873]: 1546ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[174873]: 1546ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:1096, Write 3200 bytes audio data.
[174873]: 1546ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [000002927FE7A120]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[931781]: 1645ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-05-27T11:43:48.8222850Z, size:3200.
[931781]: 1646ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 35200 bytes (1100 msec)
[931781]: 1646ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [000002927FEAA050] m_bytesTransited = 38400, unacknowledgedAudioDuration = 1100 msec, packetAudioDelay = 0 msec
[174873]: 1646ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x000002927FE71CF0) Sending Audio ... size=3200
[174873]: 1646ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[174873]: 1646ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:1195, Write 3200 bytes audio data.
[174873]: 1646ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [000002927FE7A120]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[931781]: 1745ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-05-27T11:43:48.9218552Z, size:3200.
[931781]: 1745ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 38400 bytes (1200 msec)
[931781]: 1745ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [000002927FEAA050] m_bytesTransited = 41600, unacknowledgedAudioDuration = 1200 msec, packetAudioDelay = 0 msec
[174873]: 1745ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x000002927FE71CF0) Sending Audio ... size=3200
[174873]: 1745ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[174873]: 1745ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:1295, Write 3200 bytes audio data.
[174873]: 1745ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [000002927FE7A120]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[931781]: 1846ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-05-27T11:43:49.0228500Z, size:3200.
[931781]: 1846ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 41600 bytes (1300 msec)
[931781]: 1846ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [000002927FEAA050] m_bytesTransited = 44800, unacknowledgedAudioDuration = 1300 msec, packetAudioDelay = 0 msec
[174873]: 1846ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x000002927FE71CF0) Sending Audio ... size=3200
[174873]: 1846ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[174873]: 1846ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:1396, Write 3200 bytes audio data.
[174873]: 1846ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [000002927FE7A120]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[931781]: 1946ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-05-27T11:43:49.1227284Z, size:3200.
[931781]: 1946ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 44800 bytes (1400 msec)
[931781]: 1946ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [000002927FEAA050] m_bytesTransited = 48000, unacknowledgedAudioDuration = 1400 msec, packetAudioDelay = 0 msec
[174873]: 1946ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x000002927FE71CF0) Sending Audio ... size=3200
[174873]: 1946ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[174873]: 1946ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:1496, Write 3200 bytes audio data.
[174873]: 1946ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [000002927FE7A120]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[931781]: 2046ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-05-27T11:43:49.2229448Z, size:3200.
[931781]: 2046ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 48000 bytes (1500 msec)
[931781]: 2046ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [000002927FEAA050] m_bytesTransited = 51200, unacknowledgedAudioDuration = 1500 msec, packetAudioDelay = 0 msec
[174873]: 2046ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x000002927FE71CF0) Sending Audio ... size=3200
[174873]: 2046ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[174873]: 2046ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:1596, Write 3200 bytes audio data.
[174873]: 2047ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [000002927FE7A120]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[931781]: 2145ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-05-27T11:43:49.3219671Z, size:3200.
[931781]: 2145ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 51200 bytes (1600 msec)
[931781]: 2145ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [000002927FEAA050] m_bytesTransited = 54400, unacknowledgedAudioDuration = 1600 msec, packetAudioDelay = 0 msec
[174873]: 2145ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x000002927FE71CF0) Sending Audio ... size=3200
[174873]: 2145ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
