[319111]: 609ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:716 CSpxAudioStreamSession::AddRecognizer
[346210]: 1948ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1903 [00000152CE53C6B0]CSpxAudioStreamSession::AdapterStoppedTurn: m_currentTurnGlobalOffset=0, previousTurnGlobalOffset=0 bufferedBytes=25600
[346210]: 1948ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1944 CSpxAudioStreamSession::AdapterStoppedTurn: set m_adapterAudioMuted to false
[346210]: 1948ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_reco_engine_adapter.cpp:54 CSpxUspRecoEngineAdapter::~CSpxUspRecoEngineAdapter
[346210]: 1948ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:55 CSpxUspRecoEngineAdapter::~CSpxUspRecoEngineAdapter: this=0x00000152CE5C4990
[346210]: 1948ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_reco_engine_adapter.cpp:54 CSpxUspRecoEngineAdapter::~CSpxUspRecoEngineAdapter
[346210]: 1948ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_connection.cpp:144 Microsoft::CognitiveServices::Speech::USP::CSpxUspConnection::~CSpxUspConnection
[346210]: 1948ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_connection.cpp:144 Microsoft::CognitiveServices::Speech::USP::CSpxUspConnection::~CSpxUspConnection
[346210]: 1948ms SPX_TRACE_ERROR: AZ_LOG_ERROR:  tlsio_schannel.c:1177 xio_open failed
[346210]: 1948ms SPX_TRACE_ERROR: AZ_LOG_ERROR:  uws_client.c:1781 Opening the underlying IO failed
[346210]: 1948ms SPX_TRACE_ERROR:  web_socket.cpp:676 uws_client_open_async failed with result 1783
[346210]: 1948ms SPX_TRACE_ERROR:  web_socket.h:74 Failed to change state for WebSocket 00000152CE5CD550. From: 1, To: 0, Current: 0
[346210]: 1948ms SPX_TRACE_ERROR:  web_socket.cpp:956 Failed to open transport
[346210]: 1948ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2837 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 1/0 => 2/1000 
[346210]: 1948ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:276 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000152CE5B1100)->PrepareUspAudioStream() ... size=3200
[346210]: 1948ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000152CE5B1170; name='TRANSLATION-ToLanguages'; value='de-DE'
[346210]: 1948ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 speech.context='{"translationcontext":{"to":["de-DE"]},"audio":{"streams":{"1":null}}}'
[346210]: 1948ms SPX_TRACE_INFO:  usp_connection.cpp:608 RequestId: 'c18b3fc566894fa087308fbbc326cc51'
[346210]: 1948ms SPX_TRACE_INFO:  usp_connection.cpp:761 Create requestId c18b3fc566894fa087308fbbc326cc51 for messageType 1
[346210]: 1948ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 44)
[346210]: 1948ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:1, Write 44 bytes audio data.
[346210]: 1948ms SPX_TRACE_INFO:  usp_connection.cpp:798 The current speech request id is c18b3fc566894fa087308fbbc326cc51
[346210]: 1949ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[346210]: 1949ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:2, Write 3200 bytes audio data.
[346210]: 1949ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:280 CSpxUspRecoEngineAdapter::ProcessAudio: site->AdapterStartingTurn()
[346210]: 1949ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:1867 CSpxAudioStreamSession::AdapterStartingTurn
[346210]: 1949ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000152CE5B1100) Sending Audio ... size=3200
[346210]: 1949ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[346210]: 1949ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:2, Write 3200 bytes audio data.
[346210]: 1949ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000152CE5B1100) Sending Audio ... size=3200
[346210]: 1949ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[346210]: 1949ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:2, Write 3200 bytes audio data.
[346210]: 1949ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000152CE5B1100) Sending Audio ... size=3200
[346210]: 1949ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[346210]: 1949ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:2, Write 3200 bytes audio data.
[346210]: 1949ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000152CE5B1100) Sending Audio ... size=3200
[346210]: 1949ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[346210]: 1949ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:2, Write 3200 bytes audio data.
[346210]: 1949ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000152CE5B1100) Sending Audio ... size=3200
[346210]: 1949ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[346210]: 1949ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:2, Write 3200 bytes audio data.
[346210]: 1949ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000152CE5B1100) Sending Audio ... size=3200
[346210]: 1949ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[346210]: 1949ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:2, Write 3200 bytes audio data.
[346210]: 1949ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000152CE5B1100) Sending Audio ... size=3200
[346210]: 1949ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[346210]: 1949ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:2, Write 3200 bytes audio data.
[346210]: 1949ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000152CE5B1100) Sending Audio ... size=3200
[346210]: 1949ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[346210]: 1949ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:2, Write 3200 bytes audio data.
[346210]: 1949ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [00000152CE53C6B0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[346210]: 1949ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000152CE5B1100) Sending Audio ... size=3200
[346210]: 1949ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[346210]: 1949ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:2, Write 3200 bytes audio data.
[346210]: 1949ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [00000152CE53C6B0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[346210]: 1949ms SPX_TRACE_INFO:  web_socket.cpp:952 CSpxWebSocket::DoWork: open transport.
[346210]: 1949ms SPX_TRACE_INFO:  web_socket.cpp:646 Start to open websocket. WebSocket: 0xce5bd7d0, wsio handle: 0xce511730
[346210]: 1950ms SPX_TRACE_ERROR: AZ_LOG_ERROR:  socketio_win32.c:301 Failure: getaddrinfo failure 11003.
[346210]: 1950ms SPX_TRACE_ERROR:  web_socket.cpp:1055 WS open operation failed with result=1(WS_OPEN_ERROR_UNDERLYING_IO_OPEN_FAILED), code=11003[0x00002afb]
[346210]: 1950ms SPX_TRACE_INFO:  usp_connection.cpp:907 TS:3, TransportError: connection:0xcdf2c8f0, code=5, string=Connection failed (no connection to the remote host). Internal error: 1. Error details: Failed with error: WS_OPEN_ERROR_UNDERLYING_IO_OPEN_FAILED [0x80000001 | 11003]
wss://***** Error!! REGION not found ... USE "spx config @region --set PUT-YOUR-REGION-HERE".s2s.speech.microsoft.com/speech/translation/cognitiveservices/v1?from=en-US&to=de-DE&traffictype=spx
X-ConnectionId: ead52543950440c0ad3d7225d89d1f47
[346210]: 1950ms SPX_TRACE_ERROR:  usp_reco_engine_adapter.cpp:2130 Response: On Error: Code:5, Message: Connection failed (no connection to the remote host). Internal error: 1. Error details: Failed with error: WS_OPEN_ERROR_UNDERLYING_IO_OPEN_FAILED [0x80000001 | 11003]
wss://***** Error!! REGION not found ... USE "spx config @region --set PUT-YOUR-REGION-HERE".s2s.speech.microsoft.com/speech/translation/cognitiveservices/v1?from=en-US&to=de-DE&traffictype=spx
X-ConnectionId: ead52543950440c0ad3d7225d89d1f47.
[346210]: 1950ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2837 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 2/1000 => 2/-1 USP-ERRORERROR
[346210]: 1950ms SPX_TRACE_ERROR:  usp_reco_engine_adapter.cpp:2144 CSpxUspRecoEngineAdapter::OnError: site->Error() ... error='Connection failed (no connection to the remote host). Internal error: 1. Error details: Failed with error: WS_OPEN_ERROR_UNDERLYING_IO_OPEN_FAILED [0x80000001 | 11003]
wss://***** Error!! REGION not found ... USE "spx config @region --set PUT-YOUR-REGION-HERE".s2s.speech.microsoft.com/speech/translation/cognitiveservices/v1?from=en-US&to=de-DE&traffictype=spx
X-ConnectionId: ead52543950440c0ad3d7225d89d1f47'
[346210]: 1950ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter_retry.cpp:134 CSpxUspRecoEngineAdapterRetry::ShouldReconnect: Should Reconnect: 0
[346210]: 1950ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000152CE53C798; name='SPEECH-SingleUseEndpoint'; value=''
[346210]: 1950ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:2627 CSpxAudioStreamSession::Error
[346210]: 1950ms SPX_DBG_TRACE_FUNCTION:  recognition_result.cpp:26 CSpxRecognitionResult::CSpxRecognitionResult
[346210]: 1950ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxRecognitionResult' as '175439361'
[346210]: 1950ms SPX_DBG_TRACE_FUNCTION:  recognition_result.cpp:119 CSpxRecognitionResult::InitErrorResult
[346210]: 1950ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000152CE5C1030; name='RESULT-ErrorDetails'; value='Connection failed (no connection to the remote host). Internal error: 1. Error details: Failed with error: WS_OPEN_ERROR_UNDERLYING_IO_OPEN_FAILED [0x80000001 | 11003]
wss://***** Error!! REGION not found ... USE "spx config @region --set PUT-YOUR-REGION-HERE".s2s.speech.microsoft.com/speech/translation/cognitiveservices/v1?from=en-US&to=de-DE&traffictype=spx
X-ConnectionId: ead52543950440c0ad3d7225d89d1f47'
[346210]: 1950ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1357 [00000152CE53C6B0]CSpxAudioStreamSession::WaitForRecognition_Complete: ...
[346210]: 1950ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1539 [00000152CE53C6B0]CSpxAudioStreamSession::FireResultEvent
[346210]: 1950ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000152CE5C1030; name='RESULT-ErrorDetails'; value='Connection failed (no connection to the remote host). Internal error: 1. Error details: Failed with error: WS_OPEN_ERROR_UNDERLYING_IO_OPEN_FAILED [0x80000001 | 11003]
wss://***** Error!! REGION not found ... USE "spx config @region --set PUT-YOUR-REGION-HERE".s2s.speech.microsoft.com/speech/translation/cognitiveservices/v1?from=en-US&to=de-DE&traffictype=spx
X-ConnectionId: ead52543950440c0ad3d7225d89d1f47'
[346210]: 1950ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000152CE5C1030; name='RESULT-ErrorDetails'; value='Connection failed (no connection to the remote host). Internal error: 1. Error details: Failed with error: WS_OPEN_ERROR_UNDERLYING_IO_OPEN_FAILED [0x80000001 | 11003]
wss://***** Error!! REGION not found ... USE "spx config @region --set PUT-YOUR-REGION-HERE".s2s.speech.microsoft.com/speech/translation/cognitiveservices/v1?from=en-US&to=de-DE&traffictype=spx
X-ConnectionId: ead52543950440c0ad3d7225d89d1f47 SessionId: ead52543950440c0ad3d7225d89d1f47'
[346210]: 1950ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1430 [00000152CE53C6B0]CSpxAudioStreamSession::FireSessionStoppedEvent: Firing SessionStopped event: SessionId: ead52543950440c0ad3d7225d89d1f47
[346210]: 1950ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1518 CSpxAudioStreamSession::EnsureFireResultEvent
[346210]: 1950ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1519 [00000152CE53C6B0]CSpxAudioStreamSession::EnsureFireResultEvent
[346210]: 1950ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1518 CSpxAudioStreamSession::EnsureFireResultEvent
[346210]: 1950ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1242 CSpxAudioStreamSession::StopRecognizing
[346210]: 1950ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1243 [00000152CE53C6B0]CSpxAudioStreamSession::StopRecognizing ...
[346210]: 1950ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3425 [00000152CE53C6B0]CSpxAudioStreamSession::TryChangeState: recoKind/sessionState: 4/2 => 4/4
[948474]: 1950ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1682 DispatchEvent task started...
[346210]: 1951ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1316 [00000152CE53C6B0]CSpxAudioStreamSession::StopRecognizing: We've been asked to stop whatever it is we're doing, while we're actively processing audio ...
[948474]: 1951ms SPX_DBG_TRACE_SCOPE_ENTER:  recognizer.cpp:345 CSpxRecognizer::FireResultEvent
[346210]: 1951ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1319 [00000152CE53C6B0]CSpxAudioStreamSession::StopRecognizing: Now StoppingPump[00000152CDF3E610] ...
[948474]: 1951ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxRecognitionEventArgs' as '706084327'
[346210]: 1951ms SPX_DBG_TRACE_SCOPE_ENTER:  microphone_pump_base.cpp:143 MicrophonePumpBase::StopPump ...
[948474]: 1951ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x00000152CE54AB10
[948474]: 1951ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxRecognitionEventArgs, h=0x00000152CE54AB10, p=0x00000152CE54AB10, tot=1
[882266]: 1953ms SPX_DBG_TRACE_SCOPE_ENTER:  microphone_pump_base.cpp:179 MicrophonePumpBase::UpdateState() ...
[882266]: 1953ms SPX_DBG_TRACE_VERBOSE:  microphone_pump_base.cpp:183 CSpxMicrophonePumpBase::UpdateState: UpdateState with state as 4.
[882266]: 1953ms SPX_DBG_TRACE_SCOPE_EXIT:  microphone_pump_base.cpp:179 MicrophonePumpBase::UpdateState ... Done!
[948474]: 1953ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x00000152CE5C0F70
[948474]: 1953ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxRecognitionResult, h=0x00000152CE5C0F70, p=0x00000152CE5C0F70, tot=1
[346210]: 1954ms SPX_DBG_TRACE_SCOPE_EXIT:  microphone_pump_base.cpp:143 MicrophonePumpBase::StopPump ... Done
[346210]: 1954ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1242 CSpxAudioStreamSession::StopRecognizing
[346210]: 1954ms SPX_TRACE_ERROR: AZ_LOG_ERROR:  tlsio_schannel.c:1177 xio_open failed
[346210]: 1954ms SPX_TRACE_ERROR: AZ_LOG_ERROR:  uws_client.c:1781 Opening the underlying IO failed
[346210]: 1954ms SPX_TRACE_ERROR:  web_socket.cpp:676 uws_client_open_async failed with result 1783
[346210]: 1954ms SPX_TRACE_ERROR:  web_socket.h:74 Failed to change state for WebSocket 00000152CE5BD7D0. From: 1, To: 0, Current: 0
[346210]: 1954ms SPX_TRACE_ERROR:  web_socket.cpp:956 Failed to open transport
[346210]: 1954ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:455 [00000152CE53C6B0]CSpxAudioStreamSession::SetFormat: format == nullptr
[346210]: 1954ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3425 [00000152CE53C6B0]CSpxAudioStreamSession::TryChangeState: recoKind/sessionState: 4/4 => 4/5
[346210]: 1954ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:468 [00000152CE53C6B0]CSpxAudioStreamSession::SetFormat: Now WaitForAdapterCompletedSetFormatStop (from StoppingPump)...
[346210]: 1954ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:3290 CSpxAudioStreamSession::InformAdapterSetFormatStopping
[346210]: 1954ms SPX_TRACE_INFO:  audio_stream_session.cpp:3301 [00000152CE53C6B0]CSpxAudioStreamSession::InformAdapterSetFormatStoppingProcessingAudio - Send zero size audio, processor=00000152CE56FC20
[346210]: 1954ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:272 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000152CE5B1100) IGNORING... (audioState/uspState=2/-1)
[346210]: 1954ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3306 CSpxAudioStreamSession::InformAdapterSetFormatStopping m_adapterStreamingAudio: false
[346210]: 1954ms SPX_TRACE_INFO:  audio_stream_session.cpp:3311 [00000152CE53C6B0]CSpxAudioStreamSession::InformAdapterSetFormatStoppingSetFormat(nullptr)
[346210]: 1954ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_reco_engine_adapter.cpp:212 CSpxUspRecoEngineAdapter::SetFormat
[346210]: 1954ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:213 CSpxUspRecoEngineAdapter::SetFormat: this=0x00000152CE5B1100
[346210]: 1954ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:215 CSpxUspRecoEngineAdapter::SetFormat - pformat == nullptr
[346210]: 1954ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:233 CSpxUspRecoEngineAdapter::SetFormat: (0x00000152CE5B1100) IGNORING... (audioState/uspState=2/-1)
[346210]: 1954ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:3340 *** CSpxAudioStreamSession::AdapterCompletedSetFormatStop kicked-off THREAD started ***
[346210]: 1954ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3341 [00000152CE53C6B0]CSpxAudioStreamSession::AdapterCompletedSetFormatStop: kicked-off THREAD started ***
[346210]: 1954ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3435 [00000152CE53C6B0]CSpxAudioStreamSession::TryChangeState:  recoKind/sessionState: 4/5 doesn't match
[346210]: 1954ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3435 [00000152CE53C6B0]CSpxAudioStreamSession::TryChangeState:  recoKind/sessionState: 4/5 doesn't match
[346210]: 1954ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3435 [00000152CE53C6B0]CSpxAudioStreamSession::TryChangeState:  recoKind/sessionState: 4/5 doesn't match
[346210]: 1954ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3425 [00000152CE53C6B0]CSpxAudioStreamSession::TryChangeState: recoKind/sessionState: 4/5 => 0/0
[346210]: 1954ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:3340 *** CSpxAudioStreamSession::AdapterCompletedSetFormatStop kicked-off THREAD stopped ***
[346210]: 1955ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_reco_engine_adapter.cpp:212 CSpxUspRecoEngineAdapter::SetFormat
[346210]: 1955ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:3290 CSpxAudioStreamSession::InformAdapterSetFormatStopping
[346210]: 1955ms SPX_DBG_TRACE_SCOPE_ENTER:  web_socket.cpp:289 CSpxWebSocket::~CSpxWebSocket
[346210]: 1955ms SPX_DBG_TRACE_SCOPE_EXIT:  web_socket.cpp:289 CSpxWebSocket::~CSpxWebSocket
[948474]: 1955ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x00000152CE5C1030
[948474]: 1955ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x00000152CE5C1030, p=0x00000152CE5C1030, tot=5
[346210]: 1960ms SPX_DBG_TRACE_SCOPE_ENTER:  web_socket.cpp:289 CSpxWebSocket::~CSpxWebSocket
[948474]: 1960ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000152CE5C1030; name='RESULT-ErrorDetails'; value='Connection failed (no connection to the remote host). Internal error: 1. Error details: Failed with error: WS_OPEN_ERROR_UNDERLYING_IO_OPEN_FAILED [0x80000001 | 11003]
wss://***** Error!! REGION not found ... USE "spx config @region --set PUT-YOUR-REGION-HERE".s2s.speech.microsoft.com/speech/translation/cognitiveservices/v1?from=en-US&to=de-DE&traffictype=spx
X-ConnectionId: ead52543950440c0ad3d7225d89d1f47 SessionId: ead52543950440c0ad3d7225d89d1f47'
[346210]: 1960ms SPX_DBG_TRACE_SCOPE_EXIT:  web_socket.cpp:289 CSpxWebSocket::~CSpxWebSocket
[948474]: 1961ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000152CE5C1030; name='RESULT-ErrorDetails'; value='Connection failed (no connection to the remote host). Internal error: 1. Error details: Failed with error: WS_OPEN_ERROR_UNDERLYING_IO_OPEN_FAILED [0x80000001 | 11003]
wss://***** Error!! REGION not found ... USE "spx config @region --set PUT-YOUR-REGION-HERE".s2s.speech.microsoft.com/speech/translation/cognitiveservices/v1?from=en-US&to=de-DE&traffictype=spx
X-ConnectionId: ead52543950440c0ad3d7225d89d1f47 SessionId: ead52543950440c0ad3d7225d89d1f47'
[948474]: 1975ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000152CE5C1030; name='ITN'; value=''
[948474]: 1975ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000152CE5C1030; name='Lexical'; value=''
[948474]: 1975ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000152CE5C1030; name='RESULT-RecognitionLatencyMs'; value=''
[948474]: 1976ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000152CE5C1030; name='RESULT-Json'; value=''
[948474]: 1977ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000152CE5C1030; name='ITN'; value=''
[948474]: 1977ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000152CE5C1030; name='Lexical'; value=''
[948474]: 1977ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000152CE5C1030; name='RESULT-RecognitionLatencyMs'; value=''
[948474]: 1977ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000152CE5C1030; name='RESULT-Json'; value=''
[948474]: 1978ms SPX_DBG_TRACE_SCOPE_EXIT:  recognizer.cpp:345 CSpxRecognizer::FireResultEvent
[948474]: 1978ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1682 DispatchEvent task complete!
[948474]: 1978ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1682 DispatchEvent task started...
[948474]: 1978ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxSessionEventArgs' as '418547108'
[948474]: 1978ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x00000152CE5DC8D0
[948474]: 1978ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxSessionEventArgs, h=0x00000152CE5DC8D0, p=0x00000152CE5DC8D0, tot=2
[948474]: 1981ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1682 DispatchEvent task complete!
[703432]: 1982ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:1125 CSpxAudioStreamSession::StopRecognitionAsync
[703432]: 1982ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x00000152CE5B1640
[703432]: 1982ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=CSpxAsyncOp<void>, h=0x00000152CE5B1640, p=0x00000152CE5B1640, tot=1
[346210]: 1983ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1142 *** CSpxAudioStreamSession::StopRecognitionAsync kicked-off THREAD started ***
[346210]: 1983ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1242 CSpxAudioStreamSession::StopRecognizing
[346210]: 1983ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1243 [00000152CE53C6B0]CSpxAudioStreamSession::StopRecognizing ...
